domainID,siteID,horizontalPosition,verticalPosition,startDateTime,endDateTime,staPresMean,staPresMinimum,staPresMaximum,staPresVariance,staPresNumPts,staPresExpUncert,staPresStdErMean,staPresFinalQF,corPres,corPresExpUncert,corPresFinalQF,publicationDate,release
D02,SERC,000,025,2020-05-03T18:00:00Z,2020-05-03T18:30:00Z,100.76503,100.74653,100.80653,0.00026,180,0.01737,0.0012,0,101.20098,0.0177,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-03T18:30:00Z,2020-05-03T19:00:00Z,100.72603,100.70653,100.74653,0.00019,180,0.01732,0.00103,0,101.16038,0.01765,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-03T19:00:00Z,2020-05-03T19:30:00Z,100.67847,100.64652,100.71653,0.00036,180,0.01743,0.00142,0,101.11081,0.01775,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-03T19:30:00Z,2020-05-03T20:00:00Z,100.64058,100.62652,100.65652,9e-05,180,0.01726,7e-04,0,101.07103,0.01757,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-03T20:00:00Z,2020-05-03T20:30:00Z,100.60724,100.58651,100.63652,0.00015,180,0.01729,9e-04,0,101.03821,0.01761,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-03T20:30:00Z,2020-05-03T21:00:00Z,100.58818,100.57651,100.60652,1e-04,180,0.01726,0.00075,0,101.01976,0.01758,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-03T21:00:00Z,2020-05-03T21:30:00Z,100.58673,100.58651,100.59652,0,180,0.0172,0.00011,0,101.01915,0.01752,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-03T21:30:00Z,2020-05-03T22:00:00Z,100.58245,100.56651,100.59652,4e-05,180,0.01723,0.00049,0,101.01561,0.01755,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-03T22:00:00Z,2020-05-03T22:30:00Z,100.56084,100.54651,100.57651,9e-05,180,0.01725,0.00069,0,100.99456,0.01758,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-03T22:30:00Z,2020-05-03T23:00:00Z,100.5259,100.4865,100.54651,0.00031,180,0.0174,0.00131,0,100.96,0.01772,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-03T23:00:00Z,2020-05-03T23:30:00Z,100.48456,100.4765,100.4865,2e-05,180,0.01721,3e-04,0,100.91893,0.01753,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-03T23:30:00Z,2020-05-04T00:00:00Z,100.48178,100.46651,100.4865,7e-05,180,0.01724,6e-04,0,100.917,0.01756,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T00:00:00Z,2020-05-04T00:30:00Z,100.44522,100.4365,100.46651,1e-04,180,0.01726,0.00074,0,100.88134,0.01758,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T00:30:00Z,2020-05-04T01:00:00Z,100.44706,100.4265,100.46651,0.00018,180,0.01732,0.001,0,100.88409,0.01763,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T01:00:00Z,2020-05-04T01:30:00Z,100.41544,100.40649,100.4265,4e-05,180,0.01723,0.00048,0,100.8529,0.01755,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T01:30:00Z,2020-05-04T02:00:00Z,100.38033,100.36649,100.4165,0.00036,180,0.01743,0.00141,0,100.81817,0.01775,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T02:00:00Z,2020-05-04T02:30:00Z,100.45094,100.36649,100.51651,0.00276,180,0.0189,0.00391,0,100.88909,0.0192,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T02:30:00Z,2020-05-04T03:00:00Z,100.48289,100.4465,100.55651,0.0013,180,0.01802,0.00269,0,100.92118,0.01834,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T03:00:00Z,2020-05-04T03:30:00Z,100.52879,100.4865,100.55651,0.00015,180,0.0173,0.00092,0,100.96712,0.01762,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T03:30:00Z,2020-05-04T04:00:00Z,100.43144,100.40649,100.4765,0.00016,180,0.01731,0.00096,0,100.8698,0.01763,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T04:00:00Z,2020-05-04T04:30:00Z,100.42144,100.3965,100.4765,0.00039,180,0.01745,0.00146,0,100.86016,0.01777,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T04:30:00Z,2020-05-04T05:00:00Z,100.47267,100.4465,100.4865,1e-04,180,0.01727,0.00075,0,100.91176,0.01759,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T05:00:00Z,2020-05-04T05:30:00Z,100.45267,100.4365,100.46651,7e-05,180,0.01724,0.00062,0,100.89189,0.01757,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T05:30:00Z,2020-05-04T06:00:00Z,100.41116,100.31649,100.4565,0.00169,180,0.01826,0.00306,0,100.85037,0.01857,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T06:00:00Z,2020-05-04T06:30:00Z,100.32999,100.30649,100.34649,0.00011,180,0.01727,0.00077,0,100.76905,0.01759,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T06:30:00Z,2020-05-04T07:00:00Z,100.31376,100.29648,100.32648,1e-04,180,0.01727,0.00076,0,100.75316,0.01759,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T07:00:00Z,2020-05-04T07:30:00Z,100.27143,100.24648,100.29648,0.00027,180,0.01737,0.00122,0,100.71088,0.01769,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T07:30:00Z,2020-05-04T08:00:00Z,100.24576,100.22648,100.25648,9e-05,180,0.01726,7e-04,0,100.68547,0.01757,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T08:00:00Z,2020-05-04T08:30:00Z,100.25842,100.24648,100.26648,3e-05,180,0.01722,0.00044,0,100.69846,0.01754,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T08:30:00Z,2020-05-04T09:00:00Z,100.25276,100.24648,100.26648,5e-05,180,0.01723,0.00052,0,100.69292,0.01755,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T09:00:00Z,2020-05-04T09:30:00Z,100.28387,100.26648,100.29648,0.00011,180,0.01727,8e-04,0,100.72401,0.01759,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T09:30:00Z,2020-05-04T10:00:00Z,100.31754,100.28649,100.35649,0.00041,180,0.01746,0.00151,0,100.75793,0.01778,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T10:00:00Z,2020-05-04T10:30:00Z,100.38733,100.35649,100.4165,3e-04,180,0.01739,0.00129,0,100.82812,0.01771,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T10:30:00Z,2020-05-04T11:00:00Z,100.43511,100.4165,100.46651,0.00022,180,0.01734,0.00111,0,100.8764,0.01766,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T11:00:00Z,2020-05-04T11:30:00Z,100.50062,100.46651,100.52651,0.00032,180,0.0174,0.00133,0,100.94255,0.01772,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T11:30:00Z,2020-05-04T12:00:00Z,100.53668,100.52651,100.54651,5e-05,180,0.01723,5e-04,0,100.97861,0.01755,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T12:00:00Z,2020-05-04T12:30:00Z,100.55534,100.53651,100.57651,0.00011,180,0.01727,0.00077,0,100.99685,0.01759,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T12:30:00Z,2020-05-04T13:00:00Z,100.58312,100.56651,100.59652,7e-05,180,0.01725,0.00063,0,101.02457,0.01756,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T13:00:00Z,2020-05-04T13:30:00Z,100.60807,100.59652,100.61651,5e-05,180,0.01723,0.00052,0,101.04882,0.01754,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T13:30:00Z,2020-05-04T14:00:00Z,100.60374,100.58651,100.62652,7e-05,180,0.01724,0.00062,0,101.04344,0.01754,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T14:00:00Z,2020-05-04T14:30:00Z,100.61813,100.59652,100.63652,1e-04,180,0.01726,0.00074,0,101.05684,0.01755,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T14:30:00Z,2020-05-04T15:00:00Z,100.63035,100.60652,100.65652,1e-04,180,0.01727,0.00075,0,101.06786,0.01754,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T15:00:00Z,2020-05-04T15:30:00Z,100.63874,100.60652,100.66652,0.00017,180,0.01731,0.00098,0,101.07534,0.01758,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T15:30:00Z,2020-05-04T16:00:00Z,100.65324,100.62652,100.68652,0.00012,180,0.01728,0.00081,0,101.08944,0.01755,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T16:00:00Z,2020-05-04T16:30:00Z,100.62591,100.60652,100.63652,5e-05,180,0.01723,0.00054,0,101.06129,0.0175,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T16:30:00Z,2020-05-04T17:00:00Z,100.62641,100.61651,100.64652,4e-05,180,0.01723,0.00049,0,101.06086,0.0175,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T17:00:00Z,2020-05-04T17:30:00Z,100.62907,100.60652,100.65652,9e-05,180,0.01726,0.00071,0,101.06409,0.01753,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T17:30:00Z,2020-05-04T18:00:00Z,100.59996,100.58651,100.63652,9e-05,180,0.01726,7e-04,0,101.03377,0.01752,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T18:00:00Z,2020-05-04T18:30:00Z,100.6029,100.57651,100.63652,2e-04,180,0.01733,0.00106,0,101.03586,0.0176,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T18:30:00Z,2020-05-04T19:00:00Z,100.64019,100.62652,100.66652,5e-05,180,0.01723,0.00054,0,101.07323,0.0175,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T19:00:00Z,2020-05-04T19:30:00Z,100.65297,100.62652,100.67652,8e-05,180,0.01725,0.00066,0,101.08705,0.01752,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T19:30:00Z,2020-05-04T20:00:00Z,100.65685,100.63652,100.67652,5e-05,180,0.01723,0.00055,0,101.09167,0.0175,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T20:00:00Z,2020-05-04T20:30:00Z,100.64952,100.62652,100.67652,0.00015,180,0.0173,0.00092,0,101.08501,0.01757,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T20:30:00Z,2020-05-04T21:00:00Z,100.69897,100.65652,100.73653,0.00073,180,0.01766,0.00201,0,101.13525,0.01793,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T21:00:00Z,2020-05-04T21:30:00Z,100.75964,100.73653,100.80653,0.00033,180,0.01741,0.00136,0,101.19679,0.01768,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T21:30:00Z,2020-05-04T22:00:00Z,100.81859,100.79653,100.84654,2e-04,180,0.01733,0.00104,0,101.25685,0.0176,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T22:00:00Z,2020-05-04T22:30:00Z,100.88243,100.83654,100.92655,0.00043,180,0.01747,0.00154,0,101.32193,0.01775,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T22:30:00Z,2020-05-04T23:00:00Z,100.94827,100.90654,100.97655,0.00025,180,0.01736,0.00118,0,101.38911,0.01763,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T23:00:00Z,2020-05-04T23:30:00Z,100.99461,100.96655,101.02656,0.00041,180,0.01746,0.0015,0,101.43671,0.01773,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-04T23:30:00Z,2020-05-05T00:00:00Z,101.06456,101.02656,101.09656,0.00041,180,0.01746,0.0015,0,101.50798,0.01774,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T00:00:00Z,2020-05-05T00:30:00Z,101.12673,101.09656,101.14657,2e-04,180,0.01733,0.00105,0,101.57188,0.01761,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T00:30:00Z,2020-05-05T01:00:00Z,101.17174,101.14657,101.18657,0.00014,180,0.01729,0.00088,0,101.61863,0.01758,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T01:00:00Z,2020-05-05T01:30:00Z,101.20918,101.19657,101.22657,0.00012,180,0.01728,0.00082,0,101.65688,0.01757,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T01:30:00Z,2020-05-05T02:00:00Z,101.26347,101.22657,101.27658,0.00015,180,0.0173,0.00091,0,101.71245,0.01759,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T02:00:00Z,2020-05-05T02:30:00Z,101.28553,101.27658,101.29658,7e-05,180,0.01725,0.00064,0,101.73594,0.01754,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T02:30:00Z,2020-05-05T03:00:00Z,101.26752,101.25657,101.28658,1e-04,180,0.01726,0.00074,0,101.71892,0.01755,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T03:00:00Z,2020-05-05T03:30:00Z,101.26786,101.25657,101.27658,8e-05,180,0.01725,0.00065,0,101.71939,0.01754,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T03:30:00Z,2020-05-05T04:00:00Z,101.25885,101.23658,101.26658,7e-05,180,0.01724,6e-04,0,101.71065,0.01754,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T04:00:00Z,2020-05-05T04:30:00Z,101.24069,101.22657,101.25657,0.00013,180,0.01728,0.00084,0,101.69329,0.01757,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T04:30:00Z,2020-05-05T05:00:00Z,101.26747,101.24658,101.28658,0.00012,180,0.01728,0.00082,0,101.72014,0.01757,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T05:00:00Z,2020-05-05T05:30:00Z,101.28603,101.27658,101.29658,2e-05,180,0.01721,0.00032,0,101.7392,0.01751,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T05:30:00Z,2020-05-05T06:00:00Z,101.31764,101.28658,101.35659,4e-04,180,0.01746,0.00149,0,101.77087,0.01775,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T06:00:00Z,2020-05-05T06:30:00Z,101.35937,101.34659,101.37659,8e-05,180,0.01725,0.00069,0,101.81341,0.01755,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T06:30:00Z,2020-05-05T07:00:00Z,101.35375,101.32658,101.36659,0.00013,180,0.01729,0.00086,0,101.80883,0.01758,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T07:00:00Z,2020-05-05T07:30:00Z,101.38276,101.35659,101.41659,0.00034,180,0.01742,0.00138,0,101.83837,0.01771,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T07:30:00Z,2020-05-05T08:00:00Z,101.39698,101.38659,101.41659,1e-04,180,0.01726,0.00073,0,101.8534,0.01756,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T08:00:00Z,2020-05-05T08:30:00Z,101.37381,101.35659,101.38659,0.00013,180,0.01729,0.00086,0,101.83192,0.01758,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T08:30:00Z,2020-05-05T09:00:00Z,101.33681,101.29658,101.38659,0.00084,180,0.01774,0.00216,0,101.79493,0.01803,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T09:00:00Z,2020-05-05T09:30:00Z,101.26852,101.24658,101.29658,3e-04,180,0.01739,0.00128,0,101.7263,0.01769,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T09:30:00Z,2020-05-05T10:00:00Z,101.28836,101.26658,101.33658,0.00053,180,0.01754,0.00172,0,101.74583,0.01784,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T10:00:00Z,2020-05-05T10:30:00Z,101.35625,101.32658,101.41659,0.00076,180,0.01768,0.00205,0,101.81457,0.01798,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T10:30:00Z,2020-05-05T11:00:00Z,101.42532,101.40659,101.43659,8e-05,180,0.01725,0.00066,0,101.88474,0.01755,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T11:00:00Z,2020-05-05T11:30:00Z,101.45649,101.43659,101.4766,3e-04,180,0.01739,0.00129,0,101.91501,0.01769,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T11:30:00Z,2020-05-05T12:00:00Z,101.43282,101.3966,101.4766,0.00068,180,0.01763,0.00194,0,101.89023,0.01793,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T12:00:00Z,2020-05-05T12:30:00Z,101.40682,101.37659,101.43659,0.00037,180,0.01743,0.00142,0,101.86254,0.01773,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T12:30:00Z,2020-05-05T13:00:00Z,101.43304,101.4266,101.4466,3e-05,180,0.01722,0.00044,0,101.88805,0.01751,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T13:00:00Z,2020-05-05T13:30:00Z,101.42443,101.40659,101.4466,0.00017,180,0.01731,0.00097,0,101.8787,0.0176,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T13:30:00Z,2020-05-05T14:00:00Z,101.41159,101.38659,101.4266,0.00017,180,0.01731,0.00098,0,101.86429,0.0176,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T14:00:00Z,2020-05-05T14:30:00Z,101.38431,101.36659,101.40659,2e-04,180,0.01733,0.00106,0,101.8363,0.01762,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T14:30:00Z,2020-05-05T15:00:00Z,101.38365,101.36659,101.3966,0.00012,180,0.01727,8e-04,0,101.83494,0.01756,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T15:00:00Z,2020-05-05T15:30:00Z,101.39126,101.37659,101.40659,8e-05,180,0.01725,0.00065,0,101.84232,0.01753,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T15:30:00Z,2020-05-05T16:00:00Z,101.39098,101.37659,101.3966,4e-05,180,0.01722,0.00045,0,101.8417,0.01751,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T16:00:00Z,2020-05-05T16:30:00Z,101.37281,101.35659,101.38659,0.00011,180,0.01727,0.00077,0,101.82336,0.01755,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T16:30:00Z,2020-05-05T17:00:00Z,101.32714,101.29658,101.35659,0.00031,180,0.0174,0.00132,0,101.77757,0.01768,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T17:00:00Z,2020-05-05T17:30:00Z,101.26497,101.24658,101.29658,0.00024,180,0.01735,0.00116,0,101.71543,0.01764,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T17:30:00Z,2020-05-05T18:00:00Z,101.22002,101.19657,101.24658,2e-04,180,0.01733,0.00107,0,101.67024,0.01762,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T18:00:00Z,2020-05-05T18:30:00Z,101.21185,101.17657,101.22657,0.00016,180,0.0173,0.00094,0,101.66227,0.01759,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T18:30:00Z,2020-05-05T19:00:00Z,101.17946,101.15657,101.19657,0.00014,180,0.01729,0.00087,0,101.62953,0.01758,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T19:00:00Z,2020-05-05T19:30:00Z,101.15868,101.14657,101.16657,2e-05,180,0.01721,0.00034,0,101.60856,0.0175,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T19:30:00Z,2020-05-05T20:00:00Z,101.09856,101.05656,101.14657,0.00059,180,0.01758,0.00181,0,101.54745,0.01786,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T20:00:00Z,2020-05-05T20:30:00Z,101.03606,101.00655,101.07656,0.00053,180,0.01754,0.00171,0,101.48462,0.01782,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T20:30:00Z,2020-05-05T21:00:00Z,101.04567,101.01655,101.07656,0.00022,180,0.01734,0.0011,0,101.49451,0.01763,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T21:00:00Z,2020-05-05T21:30:00Z,101.05011,101.01655,101.07656,0.00046,180,0.01749,0.00159,0,101.49924,0.01778,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T21:30:00Z,2020-05-05T22:00:00Z,101.00722,100.99655,101.01655,6e-05,180,0.01724,0.00058,0,101.45596,0.01753,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T22:00:00Z,2020-05-05T22:30:00Z,100.99822,100.98655,101.01655,9e-05,180,0.01726,7e-04,0,101.44761,0.01755,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T22:30:00Z,2020-05-05T23:00:00Z,100.97744,100.93654,101.01655,0.00044,180,0.01748,0.00157,0,101.42713,0.01777,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T23:00:00Z,2020-05-05T23:30:00Z,100.98011,100.96655,100.99655,0.00015,180,0.0173,0.00093,0,101.43024,0.01759,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-05T23:30:00Z,2020-05-06T00:00:00Z,100.96127,100.94655,100.97655,6e-05,180,0.01724,0.00058,0,101.41204,0.01753,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-06T00:00:00Z,2020-05-06T00:30:00Z,100.98361,100.95655,101.00655,0.00018,180,0.01732,0.001,0,101.43538,0.01761,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-06T00:30:00Z,2020-05-06T01:00:00Z,101.031,100.95655,101.08656,0.001,180,0.01784,0.00236,0,101.4845,0.01814,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-06T01:00:00Z,2020-05-06T01:30:00Z,101.0755,101.03656,101.12656,0.00094,180,0.0178,0.00228,0,101.52939,0.0181,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-06T01:30:00Z,2020-05-06T02:00:00Z,101.07356,101.03656,101.09656,0.00039,180,0.01745,0.00147,0,101.52753,0.01775,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-06T02:00:00Z,2020-05-06T02:30:00Z,101.07695,101.05656,101.09656,0.00014,180,0.01729,0.00089,0,101.53114,0.0176,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-06T02:30:00Z,2020-05-06T03:00:00Z,101.06489,101.04656,101.07656,8e-05,180,0.01725,0.00068,0,101.51975,0.01756,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-06T03:00:00Z,2020-05-06T03:30:00Z,101.04856,101.03656,101.06656,8e-05,180,0.01725,0.00065,0,101.504,0.01755,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-06T03:30:00Z,2020-05-06T04:00:00Z,101.041,101.03656,101.04656,2e-05,180,0.01722,0.00037,0,101.49651,0.01752,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-06T04:00:00Z,2020-05-06T04:30:00Z,101.0225,101.00655,101.04656,0.00011,180,0.01727,0.00077,0,101.47804,0.01757,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-06T04:30:00Z,2020-05-06T05:00:00Z,101.02172,101.00655,101.03656,9e-05,180,0.01726,7e-04,0,101.47704,0.01756,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-06T05:00:00Z,2020-05-06T05:30:00Z,100.99116,100.96655,101.02656,0.00036,180,0.01743,0.00142,0,101.44628,0.01774,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-06T05:30:00Z,2020-05-06T06:00:00Z,100.94372,100.91655,100.96655,0.00026,180,0.01736,0.00119,0,101.39893,0.01767,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-06T06:00:00Z,2020-05-06T06:30:00Z,100.89615,100.86654,100.92655,0.00038,180,0.01744,0.00145,0,101.35133,0.01775,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-06T06:30:00Z,2020-05-06T07:00:00Z,100.87159,100.85654,100.88654,5e-05,180,0.01723,0.00052,0,101.32653,0.01754,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-06T07:00:00Z,2020-05-06T07:30:00Z,100.82331,100.79653,100.85654,3e-04,180,0.01739,0.00128,0,101.27784,0.01769,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-06T07:30:00Z,2020-05-06T08:00:00Z,100.79326,100.77653,100.81654,0.00015,180,0.0173,0.00092,0,101.24722,0.0176,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-06T08:00:00Z,2020-05-06T08:30:00Z,100.75397,100.73653,100.77653,9e-05,180,0.01725,0.00069,0,101.20749,0.01756,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-06T08:30:00Z,2020-05-06T09:00:00Z,100.73575,100.72652,100.74653,7e-05,180,0.01725,0.00063,0,101.18891,0.01755,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-06T09:00:00Z,2020-05-06T09:30:00Z,100.73208,100.72652,100.73653,2e-05,180,0.01722,0.00037,0,101.18534,0.01752,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-06T09:30:00Z,2020-05-06T10:00:00Z,100.71486,100.70653,100.72652,3e-05,180,0.01722,0.00041,0,101.16832,0.01752,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-06T10:00:00Z,2020-05-06T10:30:00Z,100.73375,100.70653,100.75653,9e-05,180,0.01726,0.00069,0,101.18733,0.01756,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-06T10:30:00Z,2020-05-06T11:00:00Z,100.72575,100.71653,100.73653,3e-05,180,0.01722,0.00043,0,101.17921,0.01753,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-06T11:00:00Z,2020-05-06T11:30:00Z,100.71519,100.69652,100.73653,0.00014,180,0.01729,0.00088,0,101.16862,0.01759,0,20200704T011649Z,RELEASE-2021
D02,SERC,000,025,2020-05-06T11:30:00Z,2020-05-06T12:00:00Z,100.70919,100.69652,100.72652,4e-05,180,0.01723,0.00049,0,101.16232,0.01753,0,20200704T011649Z,RELEASE-2021
